id,name,host_id,host_name,host_is_superhost,neighbourhood,neighbourhood_group_cleansed,beds,price,review_scores_rating
1000156448514193034,Rental unit in Bozeman · ★New · 1 bedroom · 3 beds · 1 bath,430914923,Residence Inn Bozeman,f,Bozeman, Montana, United States,,3,$208.00,
1000577842823912572,Home in Bozeman · ★New · 2 bedrooms · 2 beds · 2 baths,1505880,Ixtla,f,Bozeman, Montana, United States,,2,$75.00,
1003670265286987594,Condo in Bozeman · ★New · 3 bedrooms · 4 beds · 3 baths,78849013,Stay Montana,t,,,4,$234.00,
1003670285635434122,Condo in Bozeman · ★New · 3 bedrooms · 4 beds · 3 baths,78849013,Stay Montana,t,,,4,$232.00,
1005059827866981293,Rental unit in Bozeman · ★New · 2 bedrooms · 3 beds · 1 bath,492391213,Jeremy,f,,,3,$155.00,5.0
1007212920533236270,Guesthouse in Bozeman · ★New · 1 bedroom · 1 bed · 1 bath,5216140,Rob,f,Bozeman, Montana, United States,,1,$160.00,5.0
1008716432393782757,Rental unit in Bozeman · ★New · 1 bedroom · 1 bed · 1 bath,543137520,Jeni,f,,,1,$111.00,
1008763018263626408,Rental unit in Bozeman · ★New · 2 bedrooms · 2 beds · 1 bath,87300632,Liz,t,,,2,$131.00,
1008778350694378706,Rental unit in Bozeman · ★New · 2 bedrooms · 2 beds · 1 bath,87300632,Liz,t,,,2,$134.00,5.0
1008789724045972475,Rental unit in Bozeman · ★New · 2 bedrooms · 2 beds · 2 baths,87300632,Liz,t,,,2,$155.00,5.0
1010311131880400929,Home in Bozeman · ★5.0 · 3 bedrooms · 4 beds · 2 baths,10719166,Ted And Ann Marie,t,Bozeman, Montana, United States,,4,$283.00,5.0
1010882222564342761,Rental unit in Bozeman · ★New · 2 bedrooms · 2 beds · 1 bath,87300632,Liz,t,,,2,$116.00,
1013954581504450455,Rental unit in Bozeman · ★5.0 · 1 bedroom · 1 bed · 1 bath,87300632,Liz,t,,,1,$119.00,5.0
1014398125690134874,Home in Bozeman · ★New · 2 bedrooms · 2 beds · 2.5 baths,544251726,Brian,f,,,2,$196.00,
1015247856331542742,Rental unit in Bozeman · ★New · 2 bedrooms · 2 beds · 2 baths,87300632,Liz,t,,,2,$178.00,5.0
1015469993854591582,Home in Bozeman · ★New · 4 bedrooms · 7 beds · 4 baths,410307599,Crystal,t,Bozeman, Montana, United States,,7,$324.00,
1015928247937089566,Home in Bozeman · ★New · 4 bedrooms · 5 beds · 3 baths,22366054,Tessa,t,Bozeman, Montana, United States,,5,$224.00,
1016604349064457559,Rental unit in Bozeman · ★New · 1 bedroom · 2 beds · 1 bath,10719166,Ted And Ann Marie,t,Bozeman, Montana, United States,,2,$119.00,
1016619106223207155,Home in Bozeman · ★New · 4 bedrooms · 6 beds · 3 baths,10719166,Ted And Ann Marie,t,Bozeman, Montana, United States,,6,$388.00,
1018080723786942494,Home in Bozeman · ★New · 3 bedrooms · 6 beds · 2.5 baths,545036435,Susan,f,,,6,$180.00,
1019852506960723719,Rental unit in Bozeman · ★New · 1 bedroom · 4 beds · 1 bath,545489115,Payton,f,Bozeman, Montana, United States,,4,$113.00,
1020228048905807585,Condo in Bozeman · ★New · 2 bedrooms · 3 beds · 1.5 baths,158595657,Mountain Home,t,,,3,$84.00,
1020230881396959049,Home in Bozeman · ★New · 2 bedrooms · 2 beds · 2 baths,158595657,Mountain Home,t,,,2,$125.00,
1020231494198029286,Condo in Bozeman · ★New · 1 bedroom · 2 beds · 1 bath,158595657,Mountain Home,t,,,2,$84.00,
1021721483687220240,Townhouse in Bozeman · ★New · 2 bedrooms · 2 beds · 2 baths,158595657,Mountain Home,t,,,2,$134.00,
1021721487869505891,Townhouse in Bozeman · ★New · 3 bedrooms · 3 beds · 3.5 baths,158595657,Mountain Home,t,,,3,$167.00,
1021721950430317225,Condo in Bozeman · ★New · 2 bedrooms · 2 beds · 2 baths,158595657,Mountain Home,t,,,2,$117.00,
1021721991781313761,Home in Bozeman · ★New · 4 bedrooms · 4 beds · 2.5 baths,158595657,Mountain Home,t,,,4,$165.00,
1021722003635632471,Townhouse in Bozeman · ★New · 3 bedrooms · 4 beds · 2.5 baths,158595657,Mountain Home,t,,,4,$150.00,
1021723335665913564,Condo in Bozeman · ★New · 2 bedrooms · 3 beds · 2.5 baths,158595657,Mountain Home,t,,,3,$167.00,
1021723339690110777,Home in Bozeman · ★New · 4 bedrooms · 5 beds · 3.5 baths,158595657,Mountain Home,t,,,5,$184.00,
1021723342043868349,Home in Bozeman · ★New · 4 bedrooms · 4 beds · 3.5 baths,158595657,Mountain Home,t,,,4,$217.00,
1021724095752448838,Townhouse in Bozeman · ★New · 3 bedrooms · 4 beds · 2 baths,158595657,Mountain Home,t,,,4,$84.00,
1023980376452932033,Home in Bozeman · ★New · 2 bedrooms · 3 beds · 2 baths,21447984,Sharon,t,,,3,$295.00,
1027654963467851442,Serviced apartment in Bozeman · ★New · 1 bedroom · 1 bed · 1.5 baths,12702811,Carla,t,Bozeman, Montana, United States,,1,$190.00,5.0
1031220502585940136,Home in Bozeman · ★New · 2 bedrooms · 2 beds · 2 baths,512697355,Kate,f,,,2,$189.00,
1032050849550580437,Home in Bozeman · ★New · 3 bedrooms · 6 beds · 2.5 baths,545036435,Susan,f,Bozeman, Montana, United States,,6,$154.00,
1036459605343047042,Home in Bozeman · ★New · 3 bedrooms · 3 beds · 2 baths,513631763,Nicole,f,,,3,$150.00,
1040565103561819864,Rental unit in Bozeman · ★New · 2 bedrooms · 4 beds · 2 baths,545489115,Payton,f,Bozeman, Montana, United States,,4,$172.00,
1040586311737102150,Rental unit in Bozeman · ★New · 2 bedrooms · 4 beds · 2 baths,545489115,Payton,f,Bozeman, Montana, United States,,4,$168.00,
